id,year,fname,ftype,license,agerange,city,county,subregion,zip,center_based,capacity,enroll,enroll_1yr,enroll_2yr,enroll_3yr,enroll_4yr,enroll_5yr,QRIS_rating,QRIS_points,QRIS_edu_score,QRIS_pgm_score,QRIS_qual_pt,QRIS_ERS,p_pov,p_black,p_hisp,med_income
8455062,2010,STANLY COUNTY HEAD START,Head Start,Star Rated,3-9,Albemarle,Stanly,Stanly,28001,yes,62,53,0,0,16,35,2,5 stars,15,7,7,Yes,5.570000172,20.7,0.136533871,0.02148829,39331
8455062,2009,STANLY COUNTY HEAD START,Head Start,Star Rated,3-9,Albemarle,Stanly,Stanly,28001,yes,62,52,0,0,23,29,0,5 stars,15,7,7,Yes,5.570000172,20.7,0.136533871,0.02148829,39331
8455062,2014,STANLY COUNTY HEAD START,Head Start,Star Rated,3-9,Albemarle,Stanly,Stanly,28001,yes,62,54,0,0,21,32,1,5 stars,15,7,7,Yes,5.190000057,20.7,0.136533871,0.02148829,39331
8455066,2009,LITTLE'S DAY CARE,Independent,Star Rated,0-12,New London,Stanly,Stanly,28127,yes,19,14,1,3,3,0,0,1 star,0,0,0,No,,21.3,0.150587037,0.020035733,47012
8455066,2012,LITTLE'S DAY CARE,Independent,Star Rated,0-12,New London,Stanly,Stanly,28127,yes,16,13,3,4,1,0,0,1 star,0,0,0,No,,21.3,0.150587037,0.020035733,47012
8455066,2007,LITTLE'S DAY CARE,Independent,Star Rated,0-12,New London,Stanly,Stanly,28127,yes,19,13,4,2,1,1,0,1 star,,,,,,21.3,0.150587037,0.020035733,47012
8455066,2008,LITTLE'S DAY CARE,Independent,Star Rated,0-12,New London,Stanly,Stanly,28127,yes,19,14,3,4,3,1,0,1 star,,,,,,21.3,0.150587037,0.020035733,47012
8455066,2010,LITTLE'S DAY CARE,Independent,Star Rated,0-12,New London,Stanly,Stanly,28127,yes,19,15,3,2,1,3,0,1 star,0,0,0,No,,21.3,0.150587037,0.020035733,47012
8455066,2011,LITTLE'S DAY CARE,Independent,Star Rated,0-12,New London,Stanly,Stanly,28127,yes,19,17,2,3,3,0,1,1 star,0,0,0,No,,21.3,0.150587037,0.020035733,47012
8455066,2013,LITTLE'S DAY CARE,Independent,Star Rated,0-12,New London,Stanly,Stanly,28127,yes,16,9,1,2,1,1,0,1 star,0,0,0,No,,21.3,0.150587037,0.020035733,47012
8455066,2014,LITTLE'S DAY CARE,Independent,Star Rated,0-12,New London,Stanly,Stanly,28127,yes,16,9,1,3,0,2,0,1 star,0,0,0,No,,21.3,0.150587037,0.020035733,47012
85000001,2007,HAPPY HILLS DAY CARE CENTER,Independent,Star Rated,0-12,,Stokes,,,yes,51,39,6,8,0,12,0,3 stars,,,,,4.21999979,,,,
85000001,2008,HAPPY HILLS DAY CARE CENTER,Independent,Star Rated,0-12,,Stokes,,,yes,51,34,6,6,1,8,0,3 stars,,,,,4.449999809,,,,
85000002,2012,"SANDY'S PLAYSCHOOL, L.L.C.",Independent,Star Rated,0-12,Walnut Cove,Stokes,Stokes,27052,yes,42,44,3,3,9,5,5,4 stars,10,4,5,Yes,4.96999979,33.2,0.111660779,0.026451288,37689
85000002,2013,"SANDY'S PLAYSCHOOL, L.L.C.",Independent,Star Rated,0-12,Walnut Cove,Stokes,Stokes,27052,yes,42,33,4,5,1,4,3,4 stars,10,4,5,Yes,4.96999979,33.2,0.111660779,0.026451288,37689
85000002,2011,"SANDY'S PLAYSCHOOL, L.L.C.",Independent,Star Rated,0-12,Walnut Cove,Stokes,Stokes,27052,yes,42,47,5,8,7,5,1,4 stars,10,4,5,Yes,4.96999979,33.2,0.111660779,0.026451288,37689
85000002,2010,"SANDY'S PLAYSCHOOL, L.L.C.",Independent,Provisional/probationary,0-12,Walnut Cove,Stokes,Stokes,27052,yes,42,34,4,2,3,6,2,No rating,0,,,,,33.2,0.111660779,0.026451288,37689
85000002,2009,"SANDY'S PLAYSCHOOL, L.L.C.",Independent,Star Rated,0-12,Walnut Cove,Stokes,Stokes,27052,yes,42,42,4,6,0,13,0,4 stars,12,5,6,Yes,5.110000134,33.2,0.111660779,0.026451288,37689
85000002,2014,"SANDY'S PLAYSCHOOL, L.L.C.",Independent,Star Rated,0-12,Walnut Cove,Stokes,Stokes,27052,yes,42,36,1,7,2,7,2,4 stars,10,4,5,Yes,4.96999979,33.2,0.111660779,0.026451288,37689
85000002,2008,"SANDY'S PLAYSCHOOL, L.L.C.",Independent,Star Rated,0-12,Walnut Cove,Stokes,Stokes,27052,yes,42,42,6,6,6,5,0,4 stars,,,,,5.110000134,33.2,0.111660779,0.026451288,37689
85000002,2007,"SANDY'S PLAYSCHOOL, L.L.C.",Independent,Star Rated,0-12,Walnut Cove,Stokes,Stokes,27052,yes,42,53,9,4,4,7,0,4 stars,,,,,5.110000134,33.2,0.111660779,0.026451288,37689
85000012,2007,KATHY BOTTOM'S DAY CARE HOME,Independent,Star Rated,0-12,Pilot Mountain,Stokes,Stokes,27041,no,8,1,0,0,0,1,0,4 stars,,,,,,29.3,0.018166902,0.053328644,41184
85000012,2009,KATHY BOTTOM'S DAY CARE HOME,Independent,Star Rated,0-12,Pilot Mountain,Stokes,Stokes,27041,no,8,8,0,1,1,1,0,4 stars,10,3,6,Yes,4.760000229,29.3,0.018166902,0.053328644,41184
85000012,2008,KATHY BOTTOM'S DAY CARE HOME,Independent,Star Rated,0-12,Pilot Mountain,Stokes,Stokes,27041,no,8,1,0,0,0,1,0,4 stars,,,,,,29.3,0.018166902,0.053328644,41184
85000022,2007,"THE GERMANTON CHRISTIAN CHILDCARE CTR., INC. 1",Independent,Star Rated,2-12,Germanton,Stokes,Stokes,27019,yes,35,32,0,0,8,11,13,4 stars,,,,,,7.8,0.030362874,0.007899284,59667
85000022,2009,"THE GERMANTON CHRISTIAN CHILDCARE CTR., INC. 1",Independent,Star Rated,2-12,Germanton,Stokes,Stokes,27019,yes,35,31,0,0,7,0,8,5 stars,14,6,7,Yes,5.28000021,7.8,0.030362874,0.007899284,59667
85000022,2008,"THE GERMANTON CHRISTIAN CHILDCARE CTR., INC. 1",Independent,Star Rated,2-12,Germanton,Stokes,Stokes,27019,yes,35,19,0,0,5,6,8,5 stars,,,,,5.28000021,7.8,0.030362874,0.007899284,59667
85000022,2010,"THE GERMANTON CHRISTIAN CHILDCARE CTR., INC. 1",Independent,Star Rated,0-12,Germanton,Stokes,Stokes,27019,yes,60,34,3,7,9,7,3,5 stars,13,5,7,Yes,5.336666584,7.8,0.030362874,0.007899284,59667
85000024,2009,THE ACTIVITY CENTER,Independent,Star Rated,0-12,King,Stokes,Stokes,27021,no,8,6,0,2,1,1,1,4 stars,12,4,7,Yes,5.639999866,18.5,0.0170027,0.033603307,43900
85000024,2007,THE ACTIVITY CENTER,Independent,Star Rated,0-12,King,Stokes,Stokes,27021,no,8,8,0,1,2,1,0,4 stars,,,,,,18.5,0.0170027,0.033603307,43900
85000024,2011,THE ACTIVITY CENTER,Independent,Star Rated,0-12,King,Stokes,Stokes,27021,no,8,5,0,1,0,2,0,5 stars,13,6,6,Yes,4.96999979,18.5,0.0170027,0.033603307,43900
85000024,2008,THE ACTIVITY CENTER,Independent,Star Rated,0-12,King,Stokes,Stokes,27021,no,8,8,2,0,0,2,2,4 stars,,,,,,18.5,0.0170027,0.033603307,43900
85000024,2010,THE ACTIVITY CENTER,Independent,Star Rated,0-12,King,Stokes,Stokes,27021,no,8,5,1,0,1,1,0,5 stars,13,6,6,Yes,4.96999979,18.5,0.0170027,0.033603307,43900
85000024,2012,THE ACTIVITY CENTER,Independent,Star Rated,0-12,King,Stokes,Stokes,27021,no,8,8,1,0,2,1,1,5 stars,13,6,6,Yes,4.96999979,18.5,0.0170027,0.033603307,43900
85000032,2014,NEW LIFE CENTER,Religious sponsored,Star Rated,0-12,Walnut Cove,Stokes,Stokes,27052,yes,60,46,0,7,5,8,6,4 stars,11,5,5,Yes,4.792500019,33.2,0.111660779,0.026451288,37689
85000032,2007,NEW LIFE CENTER,Religious sponsored,Star Rated,0-12,Walnut Cove,Stokes,Stokes,27052,yes,60,51,3,5,12,6,0,4 stars,,,,,5.260000229,33.2,0.111660779,0.026451288,37689
85000032,2009,NEW LIFE CENTER,Religious sponsored,Star Rated,0-12,Walnut Cove,Stokes,Stokes,27052,yes,60,51,3,6,6,11,0,4 stars,12,5,6,Yes,5.260000229,33.2,0.111660779,0.026451288,37689
85000032,2010,NEW LIFE CENTER,Religious sponsored,Star Rated,0-12,Walnut Cove,Stokes,Stokes,27052,yes,60,57,5,6,7,14,1,4 stars,12,5,6,Yes,5.260000229,33.2,0.111660779,0.026451288,37689
85000032,2011,NEW LIFE CENTER,Religious sponsored,Star Rated,0-12,Walnut Cove,Stokes,Stokes,27052,yes,60,50,6,7,6,10,1,4 stars,12,5,6,Yes,5.04333353,33.2,0.111660779,0.026451288,37689
85000032,2013,NEW LIFE CENTER,Religious sponsored,Star Rated,0-12,Walnut Cove,Stokes,Stokes,27052,yes,60,40,4,6,8,9,2,4 stars,12,5,6,Yes,5.04333353,33.2,0.111660779,0.026451288,37689
85000032,2012,NEW LIFE CENTER,Religious sponsored,Star Rated,0-12,Walnut Cove,Stokes,Stokes,27052,yes,60,53,5,11,0,12,4,4 stars,12,5,6,Yes,5.04333353,33.2,0.111660779,0.026451288,37689
85000032,2008,NEW LIFE CENTER,Religious sponsored,Star Rated,0-12,Walnut Cove,Stokes,Stokes,27052,yes,60,51,3,6,6,9,0,4 stars,,,,,5.260000229,33.2,0.111660779,0.026451288,37689
85000037,2011,FAIRY TALES FAMILY HOME DAY CARE,Independent,Star Rated,0-12,King,Stokes,Stokes,27021,no,8,4,2,0,0,0,0,3 stars,7,4,2,Yes,0,18.5,0.0170027,0.033603307,43900
85000037,2010,FAIRY TALES FAMILY HOME DAY CARE,Independent,Star Rated,0-12,King,Stokes,Stokes,27021,no,8,5,1,0,1,1,0,3 stars,7,4,2,Yes,0,18.5,0.0170027,0.033603307,43900
85000037,2007,FAIRY TALES FAMILY HOME DAY CARE,Independent,Star Rated,0-12,King,Stokes,Stokes,27021,no,8,3,1,1,0,0,0,3 stars,,,,,,18.5,0.0170027,0.033603307,43900
85000037,2008,FAIRY TALES FAMILY HOME DAY CARE,Independent,Star Rated,0-12,King,Stokes,Stokes,27021,no,8,4,1,1,1,0,0,3 stars,,,,,,18.5,0.0170027,0.033603307,43900
85000037,2012,FAIRY TALES FAMILY HOME DAY CARE,Independent,Star Rated,0-12,King,Stokes,Stokes,27021,no,8,1,0,1,0,0,0,3 stars,7,4,2,Yes,0,18.5,0.0170027,0.033603307,43900
85000037,2009,FAIRY TALES FAMILY HOME DAY CARE,Independent,Star Rated,0-12,King,Stokes,Stokes,27021,no,8,2,0,1,0,1,0,3 stars,7,4,2,Yes,0,18.5,0.0170027,0.033603307,43900
85000047,2007,PROVERB'S PROMISES FAMILY HOME DAYCARE,Independent,Star Rated,0-12,King,Stokes,Stokes,27021,no,8,6,1,1,1,0,0,2 stars,,,,,,18.5,0.0170027,0.033603307,43900
85000047,2010,PROVERB'S PROMISES FAMILY HOME DAYCARE,Independent,Star Rated,0-12,King,Stokes,Stokes,27021,no,8,4,1,0,2,0,0,2 stars,5,2,2,Yes,0,18.5,0.0170027,0.033603307,43900
85000047,2008,PROVERB'S PROMISES FAMILY HOME DAYCARE,Independent,Star Rated,0-12,King,Stokes,Stokes,27021,no,8,6,1,2,1,1,0,2 stars,,,,,,18.5,0.0170027,0.033603307,43900
85000047,2009,PROVERB'S PROMISES FAMILY HOME DAYCARE,Independent,Star Rated,0-12,King,Stokes,Stokes,27021,no,8,5,0,1,1,1,0,2 stars,5,2,2,Yes,0,18.5,0.0170027,0.033603307,43900
85000050,2010,COUNTRY ADVENTURE SCHOOL PROGRAM,Independent,Star Rated,5-12,King,Stokes,Stokes,27021,yes,43,17,0,0,0,0,0,3 stars,7,4,2,Yes,,18.5,0.0170027,0.033603307,43900
85000050,2009,COUNTRY ADVENTURE SCHOOL PROGRAM,Independent,Star Rated,5-12,King,Stokes,Stokes,27021,yes,43,18,0,0,0,0,0,3 stars,7,4,2,Yes,,18.5,0.0170027,0.033603307,43900
85000050,2007,COUNTRY ADVENTURE SCHOOL PROGRAM,Independent,Star Rated,5-12,King,Stokes,Stokes,27021,yes,43,35,0,0,0,0,0,3 stars,,,,,,18.5,0.0170027,0.033603307,43900
85000050,2008,COUNTRY ADVENTURE SCHOOL PROGRAM,Independent,Star Rated,5-12,King,Stokes,Stokes,27021,yes,43,30,0,0,0,0,0,3 stars,,,,,,18.5,0.0170027,0.033603307,43900
85000058,2011,DONNA'S HOUSE,Independent,Star Rated,0-12,King,Stokes,Stokes,27021,no,8,10,0,1,2,1,0,1 star,2,1,1,No,0,18.5,0.0170027,0.033603307,43900
85000058,2008,DONNA'S HOUSE,Independent,Star Rated,0-12,King,Stokes,Stokes,27021,no,8,6,1,0,1,2,0,1 star,,,,,,18.5,0.0170027,0.033603307,43900
85000058,2007,DONNA'S HOUSE,Independent,Star Rated,0-12,King,Stokes,Stokes,27021,no,8,9,2,2,0,2,0,1 star,,,,,,18.5,0.0170027,0.033603307,43900
85000058,2013,DONNA'S HOUSE,Independent,Star Rated,0-12,King,Stokes,Stokes,27021,no,8,7,1,1,1,0,0,2 stars,6,3,2,Yes,0,18.5,0.0170027,0.033603307,43900
85000058,2010,DONNA'S HOUSE,Independent,Star Rated,0-12,King,Stokes,Stokes,27021,no,8,9,1,2,1,1,0,1 star,2,1,1,No,0,18.5,0.0170027,0.033603307,43900
85000058,2014,DONNA'S HOUSE,Independent,Star Rated,0-12,King,Stokes,Stokes,27021,no,8,7,0,2,1,0,0,2 stars,6,3,2,Yes,0,18.5,0.0170027,0.033603307,43900
85000058,2009,DONNA'S HOUSE,Independent,Star Rated,0-12,King,Stokes,Stokes,27021,no,8,11,2,1,0,1,1,1 star,2,1,1,No,0,18.5,0.0170027,0.033603307,43900
85000058,2012,DONNA'S HOUSE,Independent,Star Rated,0-12,King,Stokes,Stokes,27021,no,8,11,1,0,1,2,0,1 star,2,1,1,No,0,18.5,0.0170027,0.033603307,43900
85000061,2008,BUSY BEES CHILDCARE,Independent,Star Rated,0-12,,Stokes,,,no,8,4,1,2,1,0,0,4 stars,,,,,,,,,
85000061,2007,BUSY BEES CHILDCARE,Independent,Star Rated,0-12,,Stokes,,,no,8,7,1,1,0,3,0,4 stars,,,,,,,,,
85000077,2007,NANCY REYNOLDS HEAD START,Head Start,Star Rated,3-5,,Stokes,,,yes,18,16,0,0,5,8,3,5 stars,,,,,5.639999866,,,,
85000077,2008,NANCY REYNOLDS HEAD START,Head Start,Star Rated,3-5,,Stokes,,,yes,18,16,0,0,3,13,0,5 stars,,,,,5.639999866,,,,
85000078,2007,LONDON HEAD START,Head Start,Star Rated,3-5,,Stokes,,,yes,17,17,0,0,1,16,0,5 stars,,,,,5.539999962,,,,
85000083,2011,WALNUT COVE ELEMENTARY PRE-K,Local public school,Star Rated,3-6,Walnut Cove,Stokes,Stokes,27052,yes,37,33,0,0,3,19,11,5 stars,15,7,7,Yes,5.829999924,33.2,0.111660779,0.026451288,37689
85000083,2008,WALNUT COVE ELEMENTARY PRE-K,Local public school,Star Rated,3-6,Walnut Cove,Stokes,Stokes,27052,yes,37,25,0,0,3,21,1,5 stars,,,,,5.860000134,33.2,0.111660779,0.026451288,37689
85000083,2014,WALNUT COVE ELEMENTARY PRE-K,Local public school,Star Rated,3-6,Walnut Cove,Stokes,Stokes,27052,yes,54,29,0,0,1,28,0,5 stars,15,7,7,Yes,5.860000134,33.2,0.111660779,0.026451288,37689
85000083,2013,WALNUT COVE ELEMENTARY PRE-K,Local public school,Star Rated,3-6,Walnut Cove,Stokes,Stokes,27052,yes,54,29,0,0,1,28,0,5 stars,15,7,7,Yes,5.860000134,33.2,0.111660779,0.026451288,37689
85000083,2007,WALNUT COVE ELEMENTARY PRE-K,Local public school,Star Rated,3-6,Walnut Cove,Stokes,Stokes,27052,yes,37,25,0,0,0,25,0,5 stars,,,,,5.860000134,33.2,0.111660779,0.026451288,37689
85000083,2012,WALNUT COVE ELEMENTARY PRE-K,Local public school,Star Rated,3-6,Walnut Cove,Stokes,Stokes,27052,yes,54,28,0,0,4,19,5,5 stars,15,7,7,Yes,5.860000134,33.2,0.111660779,0.026451288,37689
85000083,2009,WALNUT COVE ELEMENTARY PRE-K,Local public school,Star Rated,3-6,Walnut Cove,Stokes,Stokes,27052,yes,37,23,0,0,0,23,0,5 stars,15,7,7,Yes,5.829999924,33.2,0.111660779,0.026451288,37689
85000083,2010,WALNUT COVE ELEMENTARY PRE-K,Local public school,Star Rated,3-6,Walnut Cove,Stokes,Stokes,27052,yes,37,17,0,0,0,16,1,5 stars,15,7,7,Yes,5.829999924,33.2,0.111660779,0.026451288,37689
85000085,2009,KING ELEMENTARY SCHOOL,Local public school,Star Rated,3-6,King,Stokes,Stokes,27021,yes,46,34,0,0,3,27,4,5 stars,15,7,7,Yes,5.78000021,18.5,0.0170027,0.033603307,43900
85000085,2012,KING ELEMENTARY SCHOOL,Local public school,Star Rated,3-6,King,Stokes,Stokes,27021,yes,72,32,0,0,4,24,4,5 stars,15,7,7,Yes,5.949999809,18.5,0.0170027,0.033603307,43900
85000085,2013,KING ELEMENTARY SCHOOL,Local public school,Star Rated,3-6,King,Stokes,Stokes,27021,yes,72,34,0,0,8,26,0,5 stars,15,7,7,Yes,5.949999809,18.5,0.0170027,0.033603307,43900
85000085,2010,KING ELEMENTARY SCHOOL,Local public school,Star Rated,3-6,King,Stokes,Stokes,27021,yes,46,39,0,0,8,21,10,5 stars,15,7,7,Yes,5.78000021,18.5,0.0170027,0.033603307,43900
85000085,2008,KING ELEMENTARY SCHOOL,Local public school,Star Rated,3-6,King,Stokes,Stokes,27021,yes,46,35,0,0,0,33,2,5 stars,,,,,5.159999847,18.5,0.0170027,0.033603307,43900
85000085,2007,KING ELEMENTARY SCHOOL,Local public school,Star Rated,3-6,King,Stokes,Stokes,27021,yes,46,24,0,0,5,19,0,5 stars,,,,,5.159999847,18.5,0.0170027,0.033603307,43900
85000085,2014,KING ELEMENTARY SCHOOL,Local public school,Star Rated,3-6,King,Stokes,Stokes,27021,yes,72,34,0,0,8,26,0,5 stars,15,7,7,Yes,5.949999809,18.5,0.0170027,0.033603307,43900
85000085,2011,KING ELEMENTARY SCHOOL,Local public school,Star Rated,3-6,King,Stokes,Stokes,27021,yes,46,36,0,0,10,24,2,5 stars,15,7,7,Yes,5.78000021,18.5,0.0170027,0.033603307,43900
85000086,2012,PINE HALL EVEN START PRESCHOOL,Local public school,Star Rated,3-6,Pine Hall,Stokes,Stokes,27042,yes,16,13,0,0,0,11,2,5 stars,15,7,7,Yes,6.139999866,0,0.285234898,0.055369128,50893
85000086,2007,PINE HALL EVEN START PRESCHOOL,Local public school,Star Rated,3-6,Pine Hall,Stokes,Stokes,27042,yes,16,16,0,0,0,13,3,4 stars,,,,,4.679999828,0,0.285234898,0.055369128,50893
85000086,2011,PINE HALL EVEN START PRESCHOOL,Local public school,Star Rated,3-6,Pine Hall,Stokes,Stokes,27042,yes,16,16,0,0,0,15,1,5 stars,15,7,7,Yes,6.139999866,0,0.285234898,0.055369128,50893
85000086,2010,PINE HALL EVEN START PRESCHOOL,Local public school,Star Rated,3-6,Pine Hall,Stokes,Stokes,27042,yes,16,16,0,0,0,14,2,5 stars,15,7,7,Yes,6.139999866,0,0.285234898,0.055369128,50893
85000086,2014,PINE HALL EVEN START PRESCHOOL,Local public school,Star Rated,3-6,Pine Hall,Stokes,Stokes,27042,yes,16,14,0,0,0,12,2,5 stars,15,7,7,Yes,5,0,0.285234898,0.055369128,50893
85000086,2009,PINE HALL EVEN START PRESCHOOL,Local public school,Star Rated,3-6,Pine Hall,Stokes,Stokes,27042,yes,16,16,0,0,0,15,1,5 stars,15,7,7,Yes,6.139999866,0,0.285234898,0.055369128,50893
85000086,2013,PINE HALL EVEN START PRESCHOOL,Local public school,Star Rated,3-6,Pine Hall,Stokes,Stokes,27042,yes,16,14,0,0,0,12,2,5 stars,15,7,7,Yes,5,0,0.285234898,0.055369128,50893
85000086,2008,PINE HALL EVEN START PRESCHOOL,Local public school,Star Rated,3-6,Pine Hall,Stokes,Stokes,27042,yes,16,16,0,0,0,16,0,4 stars,,,,,4.679999828,0,0.285234898,0.055369128,50893
85000087,2011,LAWSONVILLE ELEMENTARY PRESCHOOL,Local public school,Star Rated,3-7,Lawsonville,Stokes,Stokes,27022,yes,15,14,0,0,1,10,3,5 stars,15,7,7,Yes,6.139999866,25.4,0,0.155251145,44071
85000087,2010,LAWSONVILLE ELEMENTARY PRESCHOOL,Local public school,Star Rated,3-7,Lawsonville,Stokes,Stokes,27022,yes,15,13,0,0,1,10,2,5 stars,15,7,7,Yes,6.139999866,25.4,0,0.155251145,44071
85000087,2008,LAWSONVILLE ELEMENTARY PRESCHOOL,Local public school,Star Rated,3-7,Lawsonville,Stokes,Stokes,27022,yes,15,14,0,0,3,4,6,5 stars,,,,,5.139999866,25.4,0,0.155251145,44071
85000087,2013,LAWSONVILLE ELEMENTARY PRESCHOOL,Local public school,Star Rated,3-7,Lawsonville,Stokes,Stokes,27022,yes,15,13,0,0,1,5,7,5 stars,15,7,7,Yes,5.489999771,25.4,0,0.155251145,44071
85000087,2009,LAWSONVILLE ELEMENTARY PRESCHOOL,Local public school,Star Rated,3-7,Lawsonville,Stokes,Stokes,27022,yes,15,13,0,0,1,12,0,5 stars,15,7,7,Yes,5.139999866,25.4,0,0.155251145,44071
85000087,2007,LAWSONVILLE ELEMENTARY PRESCHOOL,Local public school,Star Rated,3-7,Lawsonville,Stokes,Stokes,27022,yes,15,11,0,0,0,11,0,5 stars,,,,,5.139999866,25.4,0,0.155251145,44071
85000087,2014,LAWSONVILLE ELEMENTARY PRESCHOOL,Local public school,Star Rated,3-7,Lawsonville,Stokes,Stokes,27022,yes,15,13,0,0,0,5,8,5 stars,15,7,7,Yes,5.489999771,25.4,0,0.155251145,44071
85000087,2012,LAWSONVILLE ELEMENTARY PRESCHOOL,Local public school,Star Rated,3-7,Lawsonville,Stokes,Stokes,27022,yes,15,13,0,0,1,9,3,5 stars,15,7,7,Yes,6.139999866,25.4,0,0.155251145,44071
85000090,2008,FRANCISCO ELEMENTARY PRESCHOOL,Local public school,Star Rated,3-6,Westfield,Stokes,Stokes,27053,yes,16,7,0,0,0,7,0,5 stars,,,,,5.03000021,31.1,0.036419332,0.001021103,31250
85000090,2010,FRANCISCO ELEMENTARY PRESCHOOL,Local public school,Star Rated,3-6,Westfield,Stokes,Stokes,27053,yes,16,10,0,0,1,8,1,5 stars,15,7,7,Yes,5.570000172,31.1,0.036419332,0.001021103,31250
85000090,2007,FRANCISCO ELEMENTARY PRESCHOOL,Local public school,Star Rated,3-6,Westfield,Stokes,Stokes,27053,yes,16,8,0,0,0,8,0,5 stars,,,,,5.03000021,31.1,0.036419332,0.001021103,31250
85000090,2009,FRANCISCO ELEMENTARY PRESCHOOL,Local public school,Star Rated,3-6,Westfield,Stokes,Stokes,27053,yes,16,12,0,0,1,9,2,5 stars,15,7,7,Yes,5.03000021,31.1,0.036419332,0.001021103,31250
85000091,2014,KIDZ COMMUNITY CHILDCARE,Religious sponsored,Star Rated,0-12,King,Stokes,Stokes,27021,yes,198,84,10,22,8,16,8,4 stars,10,4,5,Yes,4.960000038,18.5,0.0170027,0.033603307,43900
85000091,2010,KIDZ COMMUNITY CHILDCARE,Religious sponsored,Star Rated,0-12,King,Stokes,Stokes,27021,yes,198,71,11,14,15,8,5,4 stars,11,3,7,Yes,5.246666431,18.5,0.0170027,0.033603307,43900
85000091,2009,KIDZ COMMUNITY CHILDCARE,Religious sponsored,Star Rated,0-12,King,Stokes,Stokes,27021,yes,198,76,0,18,12,14,0,2 stars,6,3,2,Yes,4.866666794,18.5,0.0170027,0.033603307,43900
85000091,2012,KIDZ COMMUNITY CHILDCARE,Religious sponsored,Star Rated,0-12,King,Stokes,Stokes,27021,yes,198,75,13,8,18,12,6,4 stars,10,4,5,Yes,4.960000038,18.5,0.0170027,0.033603307,43900
85000091,2011,KIDZ COMMUNITY CHILDCARE,Religious sponsored,Star Rated,0-12,King,Stokes,Stokes,27021,yes,198,83,11,16,16,10,3,4 stars,10,4,5,Yes,4.960000038,18.5,0.0170027,0.033603307,43900
85000091,2013,KIDZ COMMUNITY CHILDCARE,Religious sponsored,Star Rated,0-12,King,Stokes,Stokes,27021,yes,198,84,10,22,8,16,8,4 stars,10,4,5,Yes,4.960000038,18.5,0.0170027,0.033603307,43900
85000091,2007,KIDZ COMMUNITY CHILDCARE,Religious sponsored,Star Rated,0-12,King,Stokes,Stokes,27021,yes,198,109,11,18,24,20,0,3 stars,,,,,,18.5,0.0170027,0.033603307,43900
85000091,2008,KIDZ COMMUNITY CHILDCARE,Religious sponsored,Star Rated,0-12,King,Stokes,Stokes,27021,yes,198,92,12,13,15,21,0,2 stars,,,,,4.866666794,18.5,0.0170027,0.033603307,43900
85000093,2011,PINNACLE ELEMENTARY PRESCHOOL,Local public school,Star Rated,3-6,Pinnacle,Stokes,Stokes,27043,yes,18,17,0,0,0,14,3,5 stars,15,7,7,Yes,5.590000153,15.5,0.014694627,0.010102556,50738
85000093,2007,PINNACLE ELEMENTARY PRESCHOOL,Local public school,Star Rated,3-6,Pinnacle,Stokes,Stokes,27043,yes,18,18,0,0,0,13,5,5 stars,,,,,5.920000076,15.5,0.014694627,0.010102556,50738
85000093,2013,PINNACLE ELEMENTARY PRESCHOOL,Local public school,Star Rated,3-6,Pinnacle,Stokes,Stokes,27043,yes,18,18,0,0,0,18,0,5 stars,15,7,7,Yes,5.679999828,15.5,0.014694627,0.010102556,50738
85000093,2010,PINNACLE ELEMENTARY PRESCHOOL,Local public school,Star Rated,3-6,Pinnacle,Stokes,Stokes,27043,yes,18,18,0,0,0,15,3,5 stars,15,7,7,Yes,5.590000153,15.5,0.014694627,0.010102556,50738
85000093,2012,PINNACLE ELEMENTARY PRESCHOOL,Local public school,Star Rated,3-6,Pinnacle,Stokes,Stokes,27043,yes,18,18,0,0,0,10,8,5 stars,15,7,7,Yes,5.679999828,15.5,0.014694627,0.010102556,50738
85000093,2014,PINNACLE ELEMENTARY PRESCHOOL,Local public school,Star Rated,3-6,Pinnacle,Stokes,Stokes,27043,yes,18,18,0,0,0,18,0,5 stars,15,7,7,Yes,5.679999828,15.5,0.014694627,0.010102556,50738
85000093,2008,PINNACLE ELEMENTARY PRESCHOOL,Local public school,Star Rated,3-6,Pinnacle,Stokes,Stokes,27043,yes,18,18,0,0,0,12,6,5 stars,,,,,5.920000076,15.5,0.014694627,0.010102556,50738
85000093,2009,PINNACLE ELEMENTARY PRESCHOOL,Local public school,Star Rated,3-6,Pinnacle,Stokes,Stokes,27043,yes,18,18,0,0,0,13,5,5 stars,15,7,7,Yes,5.590000153,15.5,0.014694627,0.010102556,50738
85000094,2009,LULU'S DAY CARE,Independent,Star Rated,0-12,King,Stokes,Stokes,27021,no,8,3,0,1,0,0,0,2 stars,4,3,1,No,0,18.5,0.0170027,0.033603307,43900
85000094,2007,LULU'S DAY CARE,Independent,Star Rated,0-12,King,Stokes,Stokes,27021,no,8,8,0,0,2,0,1,2 stars,,,,,,18.5,0.0170027,0.033603307,43900
85000094,2008,LULU'S DAY CARE,Independent,Star Rated,0-12,King,Stokes,Stokes,27021,no,8,8,1,0,0,0,0,2 stars,,,,,,18.5,0.0170027,0.033603307,43900
85000102,2010,TINA'S DAYCARE,Independent,Star Rated,0-12,King,Stokes,Stokes,27021,no,8,11,1,0,2,2,0,4 stars,10,7,2,Yes,0,18.5,0.0170027,0.033603307,43900
